questionUid,qKey,standardUnitKey,subUnitKey,problemImageStatus,problemVisualType,problemVisualStatus,solutionImageStatus,graphGapDisposition,graphCandidateScore,graphCandidateReasons,graphRequirement,qualityDisposition,placeholderFound,contentPreview
h1:original/high/h1/2mid/22_복성고_2학기_중간_고1_기출.js_20,original/high/h1/2mid/22_복성고_2학기_중간_고1_기출.js_20,H15-SB-03,H15-SB-03-FUNCTION_RELATION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"[서술형 1] 공집합이 아닌 집합 $X$를 정의역으로 하는 두 함수 $f(x)=x^3+x$, $g(x)=-3x^2+x+4$에 대하여 $f=g$가 되도록 하는 집합 $X$의 개수를 구하는 과정을 서술하시오. [5점]"
h1:original/high/h1/2mid/22_복성고_2학기_중간_고1_기출.js_22,original/high/h1/2mid/22_복성고_2학기_중간_고1_기출.js_22,H15-SB-04,H15-SB-04-RATIONAL_BASIC,PRESENT,,PRESENT,ABSENT,PRIORITY_1_GRAPH_GAP_CANDIDATE,10,explicit-graph|problem-image,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"[서술형 3] 그림과 같이 유리함수 $y=\dfrac{k}{x};(k\gt0)$의 그래프가 직선 $y=-x+8$과 두 점 $P,Q$에서 만난다. 삼각형 $OPQ$의 넓이가 $26$일 때, 상수 $k$의 값을 구하는 과정을 서술하시오. (단, $O$는 원점이다.) [8점]"
h1:original/high/h1/2mid/22_복성고_2학기_중간_고1_기출.js_3,original/high/h1/2mid/22_복성고_2학기_중간_고1_기출.js_3,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,함수 $f(x)=2x-3$에 대하여 $f^{-1}(7)$의 값은? [3.9점]
h1:original/high/h1/2mid/22_복성고_2학기_중간_고1_기출.js_4,original/high/h1/2mid/22_복성고_2학기_중간_고1_기출.js_4,H15-SB-03,H15-SB-03-FUNCTION_RELATION,PRESENT,,PRESENT,ABSENT,PRIORITY_1_GRAPH_GAP_CANDIDATE,10,explicit-graph|problem-image,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,다음 중 함수의 그래프가 아닌 것은? [3.9점]
h1:original/high/h1/2mid/22_복성고_2학기_중간_고1_기출.js_6,original/high/h1/2mid/22_복성고_2학기_중간_고1_기출.js_6,H15-SB-04,H15-SB-04-RATIONAL_BASIC,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,〈보기〉 중 다항함수가 아닌 유리함수인 것을 있는 대로 고른 것은? [4.0점] ㄱ. $y=\dfrac13x$ ㄴ. $y=1-\dfrac1x$ ㄷ. $y=1-\dfrac{x^2}{2}$ ㄹ. $y=\dfrac{x+1}{2x}$
h1:original/high/h1/2mid/22_복성고_2학기_중간_고1_기출.js_7,original/high/h1/2mid/22_복성고_2학기_중간_고1_기출.js_7,H15-SB-04,H15-SB-04-RATIONAL_GRAPH,ABSENT,,ABSENT,ABSENT,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,8,explicit-graph,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,다음 중 $y=-\dfrac1{4x}$의 그래프에 대한 설명으로 옳지 않은 것은? [4.1점]
h1:original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js_11,original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js_11,H15-SB-03,H15-SB-03-FUNCTION_RELATION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"집합 $X=\{1,2,3,4,5\}$에 대하여 집합 $X$에서 $X$로의 일대일대응, 항등함수, 상수함수를 각각 $f,g,h$라 하자. 다음 조건을 만족할 때 $f^{-1}(4)+g(1)+h(1)$의 값은? [4점] (가) 모든 $x\in X$에 대하여 $f(x)\ne x$ (나) $f(2)+f(4)=g(3)$ (다) $h(3)+g(1)=5$ (라) $f(1)h(5)=20$"
h1:original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js_14,original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js_14,H15-SB-03,H15-SB-03-FUNCTION_RELATION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,공집합이 아닌 집합 $X$에서 $X$로의 함수 $f(x)=x^4-3x^2-x$가 항등함수가 되도록 하는 집합 $X$의 개수는? [4.1점]
h1:original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js_16,original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js_16,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,ABSENT,,ABSENT,ABSENT,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,5,graph-subunit,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"두 함수 $f,g$가 $f(x)=\begin{cases}(x-1)^2+4&(x\ge1)\\x+3&(x<1)\end{cases}$, $(f\circ g)(x)=x$를 만족시킬 때, $g(8)+g(2)$의 값은? [4.2점]"
h1:original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js_17,original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js_17,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,ABSENT,,ABSENT,ABSENT,PRIORITY_2_GRAPH_RELATION_CANDIDATE,7,graph-subunit|graph-relation,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"두 함수 $f(x)=-x^2+8x+a$, $g(x)=x^2-2x+2$에 대하여 정의역이 $0\le x\le3$인 함수 $(f\circ g)(x)$의 최솟값이 5일 때, 상수 $a$의 값은? [4.3점]"
h1:original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js_18,original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js_18,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,ABSENT,,ABSENT,ABSENT,PRIORITY_2_GRAPH_RELATION_CANDIDATE,7,graph-subunit|graph-relation,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,함수 $f(x)=\begin{cases}-(x-1)^2+1&(0<x<2)\\|x-1|-1&(x\le0)\\|x-1|-1&(x\ge2)\end{cases}$에 대하여 $(f\circ f)(a)=1$인 모든 $a$의 합은? [4.3점]
h1:original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js_19,original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js_19,H15-SB-03,H15-SB-03-FUNCTION_RELATION,PRESENT,,PRESENT,ABSENT,PRIORITY_1_GRAPH_GAP_CANDIDATE,10,explicit-graph|problem-image,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"그림과 같이 $\overline{AB}=6$, $\overline{BC}=8$인 직각삼각형 $ABC$에 점 $B$를 한 꼭짓점으로 하는 직사각형이 내접하고 있다. 이 직사각형의 넓이가 최대가 될 때, 직사각형의 둘레의 길이는? [4.4점]"
h1:original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js_2,original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js_2,H15-SB-03,H15-SB-03-FUNCTION_RELATION,PRESENT,,PRESENT,ABSENT,PRIORITY_1_GRAPH_GAP_CANDIDATE,10,explicit-graph|problem-image,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,다음 보기의 그래프 중 실수 전체의 집합에서 실수 전체의 집합으로의 함수인 것을 모두 고르면? [3.6점]
h1:original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js_20,original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js_20,H15-SB-03,H15-SB-03-FUNCTION_RELATION,ABSENT,,ABSENT,ABSENT,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,8,explicit-graph,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"이차함수 $f(x)=-x^2+ax+b$에 대하여 $h(x)=\begin{cases}f(x)&(x\ge0)\\f(-x)&(x<0)\end{cases}$라 하자. (가) 방정식 $h(x)=3$은 서로 다른 세 실근을 갖고, (나) 함수 $h(x)$의 그래프 위의 점 중 $y$좌표가 양의 정수인 점은 9개이다. $f(4)$의 값은? (단, $a>0$) [4.4점]"
h1:original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js_23,original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js_23,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"[서술형 3] 정의역이 $\{x\mid-2\le x\le b\}$이고 역함수가 존재하는 함수 $f(x)=x^2+ax-2$의 치역이 $\{y\mid-5\le y\le10\}$일 때, $a,b$의 값을 각각 구하시오. (단, $a<0$) [7점]"
h1:original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js_5,original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js_5,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"함수 $f(x)=2x+a$의 역함수 $f^{-1}$에 대하여 $f^{-1}(3)=1$을 만족할 때, $a$의 값은? (단, $a$는 상수) [3.8점]"
h1:original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js_7,original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js_7,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,PRESENT,,PRESENT,ABSENT,PRIORITY_1_GRAPH_GAP_CANDIDATE,10,explicit-graph|problem-image,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"$0\le x\le1$에서 정의된 두 함수 $y=f(x)$, $y=g(x)$의 그래프가 아래와 같을 때, $(g\circ(f\circ g)^{-1}\circ g)(e)$의 값은? [3.9점]"
h1:original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js_9,original/high/h1/2mid/22_순천여고_2학기_중간_고1_기출.js_9,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,PRESENT,,PRESENT,ABSENT,PRIORITY_1_GRAPH_GAP_CANDIDATE,10,explicit-graph|problem-image,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"집합 $X=\{1,2,3,4,5\}$에 대하여 함수 $f:X\to X$의 그래프가 그림과 같다. $f$의 역함수를 $g$라 하고 $g^1=g$, $g^{n+1}=g^n\circ g$일 때, $g^{2022}(4)$의 값은? [4점]"
h1:original/high/h1/2mid/22_제일고_2학기_중간_고1_기출.js_12,original/high/h1/2mid/22_제일고_2학기_중간_고1_기출.js_12,H15-SB-03,H15-SB-03-FUNCTION_RELATION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"$X=\{1,2,3,4\}$에서 $X$로의 함수 $f(x)=\begin{cases}x+1&(x\le3)\\1&(x=4)\end{cases}$이고 $f^1=f$, $f^2=f\circ f$, $f^3=f\circ f\circ f$, $\cdots$로 정의할 때, $f^{2022}(1)+f^{2023}(2)$의 값은? [4.2점]"
h1:original/high/h1/2mid/22_제일고_2학기_중간_고1_기출.js_16,original/high/h1/2mid/22_제일고_2학기_중간_고1_기출.js_16,H15-SB-03,H15-SB-03-FUNCTION_RELATION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"$50$ 이하의 자연수 중 $7$의 배수 전체의 집합을 $S$라 하자. $S$의 부분집합 $X$와 $Y=\{0,1,2,3,4\}$에 대하여 함수 $f:X\to Y$를 $f(x)$는 $x$를 $5$로 나눈 나머지가 되도록 정의한다. $f$가 일대일대응이 되도록 하는 집합 $X$의 개수는? [5점]"
h1:original/high/h1/2mid/22_제일고_2학기_중간_고1_기출.js_18,original/high/h1/2mid/22_제일고_2학기_중간_고1_기출.js_18,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,ABSENT,,ABSENT,ABSENT,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,5,graph-subunit,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"두 함수 $f(x)=x+a$, $g(x)=\begin{cases}2x-2&(x\le a)\\x^2&(x>a)\end{cases}$에 대하여 $(g\circ f)(1)+(f\circ g)(2)=3$을 만족시키는 모든 실수 $a$의 값의 합은? [5.1점]"
h1:original/high/h1/2mid/22_제일고_2학기_중간_고1_기출.js_6,original/high/h1/2mid/22_제일고_2학기_중간_고1_기출.js_6,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"실수 전체에서 정의된 함수 $f(x)=\begin{cases}2x+3&(x\ge0)\\(1-a)x+b&(x<0)\end{cases}$가 (ㄱ) 일대일대응이 아니고, (ㄴ) 치역과 공역이 일치할 때, 정수 $a$의 최댓값과 정수 $b$의 최솟값의 차 $b-a$는? [4.7점]"
h1:original/high/h1/2mid/22_제일고_2학기_중간_고1_기출.js_8,original/high/h1/2mid/22_제일고_2학기_중간_고1_기출.js_8,H15-SB-03,H15-SB-03-FUNCTION_RELATION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"$X=\{1,2,3\}$에 대하여 $X$에서 $X$로의 함수의 개수를 $p$, 일대일대응의 개수를 $q$, 항등함수의 개수를 $r$, 상수함수의 개수를 $s$라 할 때, $p+q+r+s$의 값은? [3.9점]"
h1:original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_10,original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_10,H15-SB-03,H15-SB-03-FUNCTION_RELATION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"두 집합 $X=\{1,2,3\}$, $Y=\{a,b,c,d\}$에 대하여 $X$에서 $Y$로의 함수 중 $x_1\ne x_2$이면 $f(x_1)\ne f(x_2)$를 만족시키는 함수의 개수는? [4.1점]"
h1:original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_11,original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_11,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,PRESENT,,PRESENT,ABSENT,PRIORITY_1_GRAPH_GAP_CANDIDATE,10,explicit-graph|problem-image,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"두 함수 $y=f(x)$와 $y=x$의 그래프가 오른쪽 그림과 같고 함수 $f$의 역함수가 존재할 때, $(f^{-1}\circ f^{-1}\circ f^{-1})(b)$는? (단, 모든 점선은 $x$축 또는 $y$축에 평행하다.) [4.1점]"
h1:original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_12,original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_12,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,ABSENT,,ABSENT,ABSENT,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,8,explicit-graph,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,함수 $f(x)=\begin{cases}\dfrac{2}{3}x+1&(x\ge0)\\\dfrac{3}{2}x+1&(x\lt0)\end{cases}$의 그래프와 그 역함수 $y=f^{-1}(x)$의 그래프로 둘러싸인 부분의 넓이는? [4.3점]
h1:original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_13,original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_13,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,ABSENT,,ABSENT,ABSENT,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,5,graph-subunit,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"실수 전체에서 정의된 $f(x)=3x-1$, $g(x)=-x+3$에 대하여 $(f\circ(g^{-1}\circ f)^{-1}\circ f)(x)=ax+b$일 때, $ab$의 값은? [4.1점]"
h1:original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_16,original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_16,H15-SB-03,H15-SB-03-FUNCTION_RELATION,PRESENT,,PRESENT,ABSENT,PRIORITY_1_GRAPH_GAP_CANDIDATE,10,explicit-graph|problem-image,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"그림은 $0\le x\le5$에서 정의된 함수 $y=f(x)$의 그래프이다. $f^1=f$, $f^{n+1}=f\circ f^n$일 때, $f^{100}(2)+f^{100}(3)$의 값은? [4.6점]"
h1:original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_17,original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_17,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"함수 $f(x)=\begin{cases}\dfrac{3}{2}x+4&(x\lt-2)\\\dfrac{1}{2}x+2&(x\ge-2)\end{cases}$의 역함수를 $g(x)$라 할 때, 방정식 $\{f(x)\}^2=f(x)g(x)$의 모든 실근의 합은? [4.7점]"
h1:original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_19,original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_19,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,[서답형 2] 실수 전체에서 정의된 함수 $g(x)=\begin{cases}(a-4)x^2&(x\lt0)\\(a^2-10a+16)x&(x\ge0)\end{cases}$가 있다. 모든 실수 $x$에 대하여 $(g\circ f)(x)=x$를 만족시키는 함수 $f$가 존재하도록 하는 자연수 $a$값의 합은? [5점]
h1:original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_22,original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_22,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,ABSENT,,ABSENT,PRESENT,SOLUTION_VISUAL_PRESENT,0,solutionImage-present,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,[서답형 5] 집합 $\{x\mid x\ge1\}$에서 정의된 함수 $f(x)=x^2-2x+k$에 대하여 $y=f(x)$의 그래프와 그 역함수 $y=f^{-1}(x)$의 그래프가 두 점에서 만나도록 하는 실수 $k$의 범위를 구하시오. [7점]
h1:original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_4,original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_4,H15-SB-03,H15-SB-03-FUNCTION_RELATION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"집합 $X=\{a,b,c\}$를 정의역으로 하는 두 함수 $f(x)=3x(x+1)$, $g(x)=x^3+1$에 대하여 $f=g$가 성립할 때, $abc$의 값은? (단, $a,b,c$는 실수) [3.8점]"
h1:original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_5,original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_5,H15-SB-03,H15-SB-03-FUNCTION_RELATION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"실수 전체에서 정의된 두 함수 $f,g$에 대하여 $f$는 항등함수이고 $g$는 상수함수이다. $f(1)+g(1)=11$일 때, $f(10)+g(10)$의 값은? [3.7점]"
h1:original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_6,original/high/h1/2mid/22_팔마고_2학기_중간_고1_기출.js_6,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"$X=\{0,1,2,3,4,5\}$에서 $X$로의 함수 $f$를 $f(x)$는 $x^2$을 $5$로 나눈 나머지가 되도록 정의한다. 함수 $f$의 치역의 모든 원소의 합은? [3.8점]"
h1:original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js_16,original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js_16,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,ABSENT,,ABSENT,ABSENT,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,5,graph-subunit,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"임의의 실수 $x$에 대하여 함수 $f$가 $2f(x)+f(2-x)=5x-2$를 만족시킬 때, $(f\circ f)(2)$의 값은? [4.8점]"
h1:original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js_19,original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js_19,H15-SB-03,H15-SB-03-FUNCTION_RELATION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"서술형 2<br>집합 $X=\{1,2,3\}$에 대하여 $X$에서 $X$로의 세 함수 $f$, $g$, $h$가 각각 상수함수, 항등함수, 일대일대응이고 $f(2)=g(2)=h(2)$, $f(1)+g(1)=h(1)$을 만족시킬 때, $f(3)+g(3)+h(3)$의 값을 구하고 그 과정을 서술하시오. [5점]"
h1:original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js_22,original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js_22,H15-SB-03,H15-SB-03-FUNCTION_RELATION,ABSENT,,ABSENT,ABSENT,PRIORITY_1_EXPLICIT_GRAPH_CANDIDATE,8,explicit-graph,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"서술형 5<br>집합 $X=\{x\mid0\le x\le6\}$, 실수 전체의 집합 $Y$에 대하여 $X$에서 $Y$로의 함수 $f(x)=\left||-2x+6|-4\right|$와 직선 $y=\frac{1}{3}x+k$가 만나는 서로 다른 교점의 개수를 $g(k)$라 하자. 함수 $y=g(k)$에 대하여 $f(a)=g(a)$를 만족하는 $a$값을 모두 구하시오. [8점]"
h1:original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js_3,original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js_3,H15-SB-03,H15-SB-03-FUNCTION_RELATION,PRESENT,,PRESENT,ABSENT,PRIORITY_1_GRAPH_GAP_CANDIDATE,10,explicit-graph|problem-image,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"다음 중 실수의 집합 $X$, $Y$에 대하여 집합 $X$에서 집합 $Y$로의 함수의 그래프가 아닌 것은? [3.5점]"
h1:original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js_4,original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js_4,H15-SB-03,H15-SB-03-FUNCTION_RELATION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"자연수의 집합 $X$에서 $X$로의 함수 $f$는 상수함수이다. $f(3)=5$일 때, $f(1)+f(2)+\cdots+f(20)$의 값은? [3.6점]"
h1:original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js_6,original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js_6,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,ABSENT,,ABSENT,ABSENT,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,5,graph-subunit,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"함수 $f(x)=x+1$에서 $f^1(x)=f(x)$, $f^{n+1}(x)=(f\circ f^n)(x)$로 정의할 때, $f^{20}(1)$의 값은? [3.8점]"
h1:original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js_7,original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js_7,H15-SB-03,H15-SB-03-FUNCTION_RELATION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"실수 전체의 집합에서 정의된 함수 $f(x)=\begin{cases}2x+1&(x\ge0)\\(1-a)x+1&(x<0)\end{cases}$가 일대일대응일 때, 상수 $a$의 값의 범위는? [3.9점]"
h1:original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js_8,original/high/h1/2mid/22_효천고_2학기_중간_고1_기출.js_8,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,ABSENT,,ABSENT,ABSENT,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,5,graph-subunit,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"두 함수 $f(x)=-x+2$, $g(x)=2x+k$가 $f\circ g=g\circ f$를 만족시킬 때, $g(2)$의 값은? (단, $k$는 상수) [4점]"
h1:original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js_10,original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js_10,H15-SB-03,H15-SB-03-INVERSE_FUNCTION,ABSENT,,ABSENT,ABSENT,TRIAGE_NO_GRAPH_SIGNAL,0,,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"함수 $f(x)=ax+3$과 그 역함수 $f^{-1}(x)$가 서로 같을 때, 상수 $a$의 값은? [4점]"
h1:original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js_14,original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js_14,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,PRESENT,,PRESENT,ABSENT,PRIORITY_1_GRAPH_GAP_CANDIDATE,10,explicit-graph|problem-image,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"집합 $X=\{1,2,3,4\}$에서 $X$로의 함수 $f$가 다음 그림과 같을 때, $f^{2023}(2)-f^{2023}(3)$의 값은? (단, $f^1=f$, $f^2=f\circ f$, $f^{n+1}=f\circ f^n$, $n$은 자연수) [4.4점]"
h1:original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js_18,original/high/h1/2mid/23_강남여고_2학기_중간_고1_기출.js_18,H15-SB-03,H15-SB-03-COMPOSITE_FUNCTION,ABSENT,,ABSENT,ABSENT,PRIORITY_2_GRAPH_SUBUNIT_CANDIDATE,5,graph-subunit,UNADJUDICATED,PENDING_INDEPENDENT_TRIAGE,NO,"집합 $X=\{1,2,3,4\}$에 대하여 $X$에서 $X$로의 일대일대응인 $f,g$가 $f(1)=3$, $g(2)=4$, $(g\circ f)(1)=3$, $(g\circ f)(2)=4$, $(g\circ f)(3)=(f\circ g)(3)$을 만족할 때, $f^{-1}(1)+g^{-1}(2)$의 값은? [4.8점]"
